iter,attn_mode,backbone,seed,layer,expert,selected_fraction,mean_probability,router_entropy
1500,mla_decoupled,moe,456,3,11,0.06325927376747131,0.05823072791099548,1.8491580486297607
1500,mla_decoupled,moe,456,3,12,0.06910644471645355,0.06210838258266449,1.8491580486297607
1500,mla_decoupled,moe,456,3,13,0.050928954035043716,0.05648507922887802,1.8491580486297607
1500,mla_decoupled,moe,456,3,14,0.06116943433880806,0.06872594356536865,1.8491580486297607
1500,mla_decoupled,moe,456,3,15,0.04403076320886612,0.049402423202991486,1.8491580486297607
1500,mla_decoupled,moe,456,4,0,0.07262817025184631,0.07391978055238724,1.371513843536377
1500,mla_decoupled,moe,456,4,1,0.03420044109225273,0.03542890399694443,1.371513843536377
1500,mla_decoupled,moe,456,4,2,0.08586426079273224,0.08326976001262665,1.371513843536377
1500,mla_decoupled,moe,456,4,3,0.04615112394094467,0.04691046103835106,1.371513843536377
1500,mla_decoupled,moe,456,4,4,0.08093506097793579,0.06894279271364212,1.371513843536377
1500,mla_decoupled,moe,456,4,5,0.07399292290210724,0.05627305805683136,1.371513843536377
1500,mla_decoupled,moe,456,4,6,0.06706054508686066,0.08004715293645859,1.371513843536377
1500,mla_decoupled,moe,456,4,7,0.05116577073931694,0.038528915494680405,1.371513843536377
1500,mla_decoupled,moe,456,4,8,0.08025878667831421,0.10495804995298386,1.371513843536377
1500,mla_decoupled,moe,456,4,9,0.02970581129193306,0.0293835811316967,1.371513843536377
1500,mla_decoupled,moe,456,4,10,0.06343261897563934,0.05198584869503975,1.371513843536377
